0, 2538, 0, 0, 0, 0, 54816, 2.075574e+6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47656, 0, 0, 0, 0, 0, 0, 0, 43018, 0, 0, 0, 915627., 0, 340769., 0, 42637, 0, 0, 2.659931e+6, 4720, 0, 1.126923e+6, 0, 0, 0, 211021, 530134., 0, 0, 0, 45696, 0, 3.644582e+6, 0, 0, 1.1196e+7, 0, 3.5358077e+7, 0, 5000, 0, 0, 0, 0, 8127, 59000, 631000., 0, 52164, 0, 0, 58235, 0, 8.8189868e+7, 0, 1.418122e+6, 19533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12604, 0, 0, 0, 0, 1.616e+6, 0, 0, 43613, 0, 0, 0, 1.370789e+6, 1511, 0, 0, 0, 27387, 0, 0, 0, 0, 0, 43870, 0, 0, 0, 0, 135000, 0, 0, 0, 0, 0, 0, 0, 522193., 0, 0, 0, 0, 911830., 8927, 0, 580306., 33468, 0, 0, 169993, 937941., 0, 0, 0, 455284., 0, 0, 33877, 0, 1.527224e+6, 0, 0, 0, 0, 336678., 838, 6.621955e+6, 0, 0, 5711, 0, 0, 0, 0
0, 0, 0, 0, 1.434e+7, 0, 774, 2.36571621e+8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51663, 2.7876e+8, 4791, 0, 0, 4462, 0, 0, 1.8640472e+8, 0, 10119, 0, 5.242692e+6, 3.768898e+6, 101312, 0, 0, 0, 0, 0, 1.5944494e+7, 0, 4.1029445e+7, 0, 0, 0, 0, 6.863001e+6, 0, 0, 0, 1.3730649e+7, 0, 1.496576514e+9, 0, 0, 1.046653e+9, 0, 3.0016714e+7, 0, 0, 0, 0, 0, 0, 59119, 0, 70000, 0, 6.451889e+6, 1.619621e+6, 0, 1.66179e+6, 0, 1.627876203e+9, 0, 1.08679869e+8, 273172., 0, 0, 0, 1.9363195e+7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342000., 0, 0, 1.19305599e+8, 0, 0, 0, 6.25066933e+8, 0, 0, 0, 0, 1.1894146e+7, 639670., 0, 0, 0, 2.9164e+7, 69374, 0, 2.6609e+7, 2.52804016e+8, 0, 4.944e+6, 0, 0, 0, 0, 0, 0, 0, 79917, 0, 0, 0, 6.132625e+7, 4.4012838e+7, 3964, 0, 8.37348062e+8, 0, 0, 0, 2.727197e+7, 8.082081e+7, 0, 0, 0, 16271, 0, 0, 0, 1.25105609e+8, 9.4676533e+7, 0, 1671, 0, 0, 2.80093812e+8, 0, 1.664298672e+9, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 212180., 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5815e+7, 0, 0, 0, 0, 0, 0, 3.860277e+6, 0, 98233, 0, 6.9949e+7, 4.7984662e+7, 0, 0, 2.952088e+6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2913e+7, 0, 0, 0, 0, 5.4081e+6, 0, 1.22119935e+8, 14117, 0, 1.62794e+8, 0, 148220., 0, 0, 0, 0, 0, 0, 0, 145171, 0, 0, 0, 0, 0, 1369, 0, 1.2341541e+8, 0, 1.02535e+7, 0, 0, 0, 0, 7.1600173e+7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292000., 0, 0, 0, 0, 0, 0, 290984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7421e+6, 0, 0, 5.737581e+6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259962., 4.750169e+6, 0, 1.45083899e+8, 0, 0, 0, 0, 5.56543e+6, 0, 0, 0, 1.2581797e+7, 797940., 0, 0, 10331, 0, 0, 0, 0, 0, 1.8464158e+7, 0, 2.20924398e+9, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 54924, 0, 0, 0, 0, 0, 0, 0, 82189, 0, 0, 0, 11080, 26940, 0, 0, 0, 0, 0, 271845, 0, 0, 0, 0, 57024, 1.1424193e+7, 0, 0, 33610, 0, 48286, 0, 0, 1.040039e+6, 0, 697705., 0, 0, 1853, 0, 0, 0, 10586, 0, 113816, 0, 0, 26000, 0, 1.0821e+6, 182206, 0, 0, 0, 0, 0, 0, 0, 70000, 0, 0, 0, 0, 1156, 0, 1083, 0, 144338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57929, 0, 57320, 0, 0, 0, 0, 120000., 0, 0, 0, 0, 0, 0, 39472, 0, 0, 0, 0, 496110., 0, 0, 0, 0, 0, 0, 0, 988000., 42613, 0, 0, 0, 0, 745850., 1.017502e+6, 451008., 0, 0, 0, 0, 0, 0, 0, 353022., 0, 0, 7.874721e+6, 10627, 0, 0, 1301, 127693, 0, 0, 0, 0, 0, 0, 75269, 0, 45325, 0, 1146, 0, 0, 3.228859e+6, 0, 5.663649e+6, 0, 0, 244992., 0, 0, 0, 0
0, 3.6662556e+7, 0, 0, 0, 0, 4.3217354e+7, 2.3330262e+7, 0, 0, 0, 0, 0, 0, 0, 141227., 0, 0, 1.17495983e+8, 3.957629936e+9, 395864., 0, 0, 0, 0, 0, 9.9167692e+7, 0, 21808, 0, 9.70870948e+8, 2.85778281e+8, 2.19246974e+8, 0, 923181., 1.9344201e+7, 0, 8.632663e+6, 2.5688014e+7, 0, 2.04022316e+8, 0, 33553, 0, 4.9952204e+7, 9.3576473e+7, 3.749586e+6, 0, 0, 2.2679141e+7, 0, 3.64147734e+8, 2.270351e+6, 0, 1.034249e+9, 0, 7.2766173e+7, 197177., 1.248e+7, 0, 0, 0, 0, 1.840433e+6, 1.91142399e+8, 7.899e+6, 208192., 7.3007203e+7, 1.13580707e+8, 0, 1.0890049e+7, 0, 7.02572926e+8, 0, 4.34337527e+8, 1.6082599e+7, 0, 0, 0, 6.8263518e+7, 0, 0, 0, 1.114448e+6, 0, 0, 242010., 43337, 2.125409e+6, 8.052858e+7, 0, 0, 0, 1.7796679e+7, 3.34778e+8, 0, 0, 7.4758216e+7, 0, 0, 2.736553e+6, 8.10905606e+8, 1.6625411e+7, 1.489497e+6, 0, 0, 2.7721315e+7, 7.675354e+6, 0, 0, 0, 3.51616192e+8, 3.12185843e+8, 0, 3.4861e+7, 8.0013999e+7, 0, 3.1172e+7, 0, 0, 307661., 344789., 121877., 0, 0, 6.564142e+6, 0, 1318, 0, 6.2901195e+7, 7.408644e+6, 1.60703085e+8, 0, 6.89193405e+8, 3.063317e+6, 0, 495979., 4.0881042e+7, 7.302024e+7, 0, 0, 0, 4.7200626e+7, 622681., 0, 4.338144e+6, 4.4192238e+7, 5.0010734e+7, 0, 48464, 0, 0, 2.63263136e+8, 6.19712922e+8, 1.824613159e+9, 0, 0, 1.9300375e+8, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 189602., 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72169, 0, 0, 0, 0, 0, 52551, 0, 0, 0, 0, 0, 2.9842e+6, 0, 0, 0, 0, 0, 0, 42303, 0, 0, 0, 0, 0, 260691, 0, 0, 8.421e+6, 0, 9689, 0, 0, 0, 0, 0, 0, 0, 10868, 20000, 0, 0, 0, 0, 0, 0, 877829., 0, 140428., 0, 0, 0, 0, 35646, 0, 0, 0, 12126, 0, 0, 34950, 0, 0, 2956, 0, 0, 0, 0, 0, 63793, 0, 0, 0, 0, 0, 1.403043e+6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1450, 0, 220000., 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 455869., 0, 0, 0, 0, 0, 0, 0, 30463, 0, 0, 0, 28637, 114157., 0, 0, 0, 96311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41871, 2567, 1.001717e+6, 0, 0, 0, 0, 0, 0, 0
0, 9.697815e+6, 0, 0, 6.6033767e+7, 0, 0, 3.62086e+7, 0, 0, 0, 0, 0, 0, 0, 380053., 0, 42949, 879867., 2.3006003e+8, 6.5092648e+7, 0, 0, 165559., 0, 0, 8.24892902e+8, 0, 0, 0, 9.5459663e+7, 2.527999334e+9, 5.5983737e+7, 0, 17166, 986864., 0, 5.679037e+6, 5.283172e+6, 0, 1.9187485e+7, 0, 0, 0, 2.4487853e+7, 4.03164854e+8, 61408, 0, 0, 1.34296126e+8, 0, 7.56091876e+8, 126843, 0, 1.046442e+9, 0, 9.273073e+6, 32600, 570000., 0, 0, 0, 0, 39227, 1.741645528e+9, 3.763e+6, 3.2143563e+7, 9.25952639e+8, 1.67322928e+9, 0, 2.3481678e+7, 0, 9.23379784e+8, 0, 9.519262448e+9, 2.9794311e+7, 0, 0, 0, 3.812706477e+9, 0, 0, 0, 1.666035e+6, 0, 0, 1.305829e+6, 527293., 754193., 1.78108575e+9, 0, 0, 0, 5.8678437e+7, 1.6694e+8, 0, 0, 1.7446895e+7, 3.486e+6, 0, 4.611868e+6, 3.97737283e+8, 2.562725479e+9, 49735, 0, 0, 9.0655245e+7, 8.7329395e+7, 0, 0, 0, 883118., 1.3904475e+7, 0, 2.4196e+7, 3.3386467e+7, 0, 5.3769e+7, 0, 0, 16516, 458482., 20759, 0, 0, 1.8364471e+8, 0, 3.293983e+6, 0, 1.572041619e+9, 1.3629376e+7, 2.97307893e+8, 0, 3.06481555e+8, 9.5629164e+7, 0, 0, 1.13337484e+8, 9.5133219e+7, 0, 0, 0, 1.113395153e+9, 19104, 0, 4.85769e+6, 3.633397e+6, 2.26332503e+8, 0, 370952., 0, 0, 1.547395121e+9, 6.885054e+6, 3.440126669e+9, 0, 3.1170868e+7, 4.058837e+6, 0, 0, 0, 0
0, 2.86654518e+8, 0, 0, 3.3760699e+7, 0, 1.68714805e+8, 0, 0, 0, 0, 0, 0, 0, 0, 192759., 0, 751881., 1.920835e+6, 9.8051242e+7, 2.947271e+6, 0, 0, 699171., 0, 0, 3.35136161e+8, 0, 4167, 0, 3.3755334e+7, 3.65727997e+8, 2.8083479e+7, 0, 99733, 4.245167e+6, 0, 3.56384897e+8, 1.7548918e+7, 0, 3.53566716e+8, 0, 30554, 0, 4.627928e+6, 7.4499031e+7, 3.128526e+6, 0, 0, 2.62590564e+8, 0, 2.074405134e+9, 497036., 0, 1.7640982e+10, 0, 2.27243105e+8, 52654, 2.313e+6, 0, 0, 0, 0, 665204., 2.14306417e+8, 1.756948e+9, 1.0080497e+7, 5.8060929e+7, 1.87633917e+8, 0, 9.8958058e+7, 0, 3.765658714e+9, 0, 7.94431286e+8, 2.4010447e+7, 0, 0, 0, 2.90047855e+8, 0, 0, 0, 9.051222e+6, 0, 0, 1.5582319e+7, 521793., 1.1029332e+7, 1.02855396e+8, 0, 0, 0, 3.058721e+6, 1.20754e+8, 2.071386e+6, 0, 2.0980162e+7, 1.073e+6, 0, 4.594568e+6, 1.143135405e+9, 3.0277159e+7, 1.991816e+6, 0, 0, 2.72626237e+8, 9.514291e+6, 0, 0, 0, 3.494969e+6, 1.2368691e+7, 0, 5.26405e+8, 2.14600124e+8, 0, 1.96369e+8, 0, 0, 2885, 41546, 21843, 0, 0, 1.32890052e+8, 0, 35212, 0, 1.68911996e+8, 7.56270548e+8, 1.74857038e+8, 0, 9.79247635e+8, 5.425517e+6, 0, 0, 6.393367e+8, 2.804038843e+9, 0, 0, 0, 1.06076019e+8, 494687., 0, 3.563515e+6, 3.9526389e+7, 2.11732166e+8, 0, 4.566885e+6, 0, 0, 1.569307436e+9, 4.805139e+6, 1.812178504e+9, 0, 0, 1.8238399e+7, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 471130., 1.886649e+6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19738, 6.8202e+6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.820381e+6, 584554., 0, 0, 0, 0, 12898, 0, 0, 71531, 0, 0, 0, 0, 3726, 0, 0, 0, 0, 0, 3.6366e+6, 0, 0, 1.0211e+7, 0, 43882, 0, 0, 0, 0, 0, 0, 0, 935480., 333000., 63621, 9267, 0, 0, 1112, 0, 2.5983923e+7, 0, 1.196965e+6, 373620., 0, 0, 0, 11699, 0, 0, 0, 1.129087e+6, 0, 0, 6.355587e+6, 0, 0, 0, 0, 0, 0, 0, 0, 1.2022595e+7, 0, 68711, 0, 0, 0, 136244., 4750, 0, 0, 0, 2246, 0, 0, 0, 0, 0, 0, 0, 5.255e+6, 90314, 0, 1.649e+6, 0, 0, 0, 0, 0, 0, 0, 35018, 0, 0, 0, 0, 593340., 0, 0, 135679, 13751, 0, 0, 137458, 999884., 0, 0, 0, 129778., 0, 0, 0, 0, 1.3354201e+7, 0, 0, 0, 0, 1.933822e+6, 8980, 317604., 0, 0, 0, 0, 0, 0, 0
0, 259399., 0, 0, 691099., 0, 1.536996e+6, 403529., 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36583, 7.020513e+6, 8530, 0, 0, 0, 0, 0, 3.2923803e+7, 0, 0, 0, 176501., 0, 288087., 0, 0, 304454., 0, 308658., 17223, 0, 5.0869e+6, 0, 23748, 0, 229764., 0, 950791., 0, 0, 1.6183499e+7, 0, 3.5138728e+7, 0, 0, 7.465e+6, 0, 8.593112e+6, 9139, 10000, 0, 0, 0, 0, 86790, 199127., 95000, 258090., 945073., 1957, 0, 3.814916e+6, 0, 3.180035e+6, 0, 1.3171998e+7, 0, 0, 0, 0, 8.9836e+6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 360201., 0, 0, 0, 4.11588e+6, 1.0148e+7, 0, 0, 29096, 0, 0, 0, 1.1482506e+7, 1.058403e+6, 0, 0, 0, 9.0638566e+7, 0, 0, 0, 0, 0, 49855, 0, 72000, 261854., 0, 3000, 0, 0, 20590, 0, 36367, 0, 0, 102270, 0, 2227, 0, 1.5357072e+7, 6448, 1.238703e+6, 0, 3.5204968e+7, 24333, 0, 4.0637e+6, 1.7956132e+7, 3.935288e+7, 0, 0, 0, 468628., 0, 0, 0, 36739, 3.123123e+6, 0, 0, 0, 0, 3.3405622e+7, 0, 2.19508234e+8, 0, 0, 26055, 0, 0, 0, 0
